Price,Open,High,Low,Close,Volume,log_return,future_vol_5,future_vol_10,future_vol_20
Ticker,SPY,SPY,SPY,SPY,SPY,,,,
Date,,,,,,,,,
2017-08-16,214.76982020562247,215.16962417546023,214.19619361221802,214.6220703125,56715500,0.0017428031257204302,0.009385400054564688,0.006701716583458339,0.0057342891658216785
2017-08-17,214.01364977380297,214.32653575018128,211.27589416503906,211.27589416503906,128490400,-0.015713834207742,0.005632297422102885,0.004249377146235673,0.004251754775128715
2017-08-18,211.11075577820276,212.2319360405409,210.50237007009596,210.9456329345703,136748000,-0.0015643981968072977,0.005502004861032425,0.004089218594943041,0.004192023722853228
2017-08-21,210.88482598104898,211.37153463580879,210.18083572957025,211.1107940673828,65469700,0.000782649573263778,0.005536696884686338,0.005042903038018231,0.0041898739932047496
2017-08-22,211.6931125941719,213.47481101197403,211.67572635376834,213.31837463378906,63140100,0.01040268029194536,0.0024466429732993354,0.004020300703350157,0.0036577396590028685
2017-08-23,212.35363249443412,212.97940449734378,212.20588261344366,212.55352783203125,50203800,-0.003591913998820373,0.002624391273895656,0.0037602777857646337,0.003600527691651692
2017-08-24,212.9359334749582,213.09236983592203,211.84952565110638,212.05812072753906,50741700,-0.002333460850475381,0.0024748077694337653,0.00366487514679582,0.00351220239527073
2017-08-25,212.84902759401217,213.46611310809237,212.40577795104076,212.55352783203125,64445900,0.002333460850475251,0.0025556142703419987,0.0047570905452752645,0.003583637142280153
2017-08-28,213.08370846040347,213.10978119030355,212.14505039855294,212.56224060058594,40565600,4.099009824097458e-05,0.005152603097400599,0.0047300857276595925,0.003576823968326973
2017-08-29,211.24984420711982,213.0663150587926,211.1368535401398,212.8055877685547,51135700,0.0011441730111537555,0.005243499095831545,0.004751427227034684,0.003628334704302095
2017-08-30,212.78818857668327,214.08319150724105,212.60566622281107,213.81375122070312,62030800,0.004726299240088528,0.004977978110117751,0.004715174228074995,0.0035375268188701306
2017-08-31,214.43086661448717,215.34345198746985,213.84855351750988,215.10009765625,103803900,0.005998175603821307,0.004007689526713173,0.0044605592064943566,0.003397978941231199
2017-09-01,215.47379805521166,215.8301430332035,215.25651647279935,215.40426635742188,62007000,0.0014130809218735245,0.006546847973337396,0.004470364032295794,0.003478367549344053
2017-09-05,214.90018779183964,215.12616914224762,212.89250793998733,213.85723876953125,91398800,-0.007207887347069821,0.004613653415789245,0.0033604487845712732,0.002872392287971928
2017-09-06,214.53513481681557,214.91755251446293,214.00496723813447,214.5872802734375,57916900,0.0034078727956226864,0.004766666171182845,0.0033640038963558922,0.002842026718546702
2017-09-07,214.89150580151696,214.90889204310074,214.1527430450965,214.5612335205078,58034700,-0.0001213880608901979,0.004796056256060832,0.003612133747249847,0.002977567846553631
2017-09-08,214.27443161654426,214.7698400644243,214.06584975370407,214.3092041015625,63832800,-0.0011753174191949799,0.004418740589332473,0.003523569877536821,0.002975700053425543
2017-09-11,215.57811163769642,216.67321941576003,215.56073865778382,216.59500122070312,71364800,0.01060940474260042,0.0014311626333186058,0.0017973260029566646,0.0022372800673492875
2017-09-12,216.95998078899893,217.35977142035233,216.777458449076,217.32501220703125,56896000,0.003364729224127509,0.0009177923342414419,0.0014706667794992707,0.0022056638701828555
2017-09-13,217.03821711288396,217.4640937671046,216.92522645196908,217.4293212890625,59228000,0.00047985299281066805,0.0009337983203787894,0.0018989957840504252,0.002201614396263075
2017-09-14,217.10774620268882,217.55969557911206,216.93392360000743,217.3597869873047,95446300,-0.00031985300931888474,0.0018527478661011178,0.0018915672924376128,0.0022592210801432823
2017-09-15,217.2156545514275,217.73971021423142,217.1108460843923,217.65237426757812,95432400,0.001345191470280278,0.0017806336205218563,0.002098844845416978,0.0022588168094142286
2017-09-18,218.01923179186971,218.4646811341499,217.7309951606429,218.1153106689453,46235200,0.0021246943797057637,0.0016241542489813365,0.0023521478620860676,0.002247608157797931
2017-09-19,218.35989657938688,218.42104374769173,218.01052607591205,218.3336944580078,47108100,0.0010007300038372938,0.0015310667656628016,0.002377611368579377,0.0022492909699879933
2017-09-20,218.42103540568147,218.52584388719498,217.41657192320085,218.41229248046875,59574100,0.00035992556616449135,0.0025931052112718156,0.0023614259563914703,0.0022429954286600647
2017-09-21,218.25507757696303,218.34241353480814,217.65240215902375,217.82708740234375,48211400,-0.002682955533816753,0.002132163619723266,0.0023414081622144924,0.002069974223720328
2017-09-22,217.53016287852802,218.03675951066276,217.50396075338588,217.8708038330078,51214000,0.00020067313471180463,0.0024075319562691685,0.00249497442598392,0.0022255291655240957
2017-09-25,217.61745072905316,217.96683453307224,216.6828773745145,217.42529296875,57064400,-0.002046933216659838,0.0016859266928433596,0.002426822017703712,0.00241198496005981
2017-09-26,217.85330171224217,218.09786373210036,217.32050302734459,217.55633544921875,54082000,0.0006025196278276599,0.0013036797728762117,0.0023817880269504763,0.002405143131478314
2017-09-27,218.25505083053952,218.78784942033215,217.37286846929294,218.40353393554688,81001400,0.003886594213260557,0.0014063471634910884,0.0023111140006427003,0.0027308768721772464
2017-09-28,218.1240163736612,218.74416420824468,218.03668043074086,218.66555786132812,44778800,0.0011990047435966598,0.0018478193872970708,0.002554380481841259,0.002731244933142948
2017-09-29,218.65687388117044,219.5128543148782,218.47345902225527,219.43423461914062,85578000,0.003509143623448563,0.002741411112395808,0.0024755358345443855,0.0031203985232020662
2017-10-02,219.66131981077575,220.3862762451172,219.48662123661734,220.3862762451172,59023000,0.004329234719214578,0.0030254263066360997,0.0022632172555833497,0.003223819241774532
2017-10-03,220.3862739216219,220.8841275353606,220.30765423302748,220.85792541503906,66810200,0.0021378155124852504,0.0030682054833975772,0.0022403970481824787,0.003214401293534801
2017-10-04,220.70947739668037,221.3645571641749,220.59592597213907,221.1199951171875,55953600,0.0011858951349709764,0.0030667088419463755,0.002239722206678124,0.003215307474903256
2017-10-05,221.4518837893815,222.44760446083976,221.15491750595024,222.43014526367188,63522800,0.005907579944202011,0.001978566823214591,0.0014331442371545483,0.002986938107278723
2017-10-06,221.9846458307206,222.465040226087,221.7226246401837,222.1768035888672,80646000,-0.0011396209747831663,0.0019238399366229776,0.0019482246029619988,0.003019306142789786
2017-10-09,222.4039128546295,222.46504669165515,221.5479325152339,221.80996704101562,35803100,-0.0016524664949191259,0.0015287400524330698,0.0023786689405061595,0.0029670729744250236
2017-10-10,222.3777281817695,222.7707733374642,221.83618656529862,222.3951873779297,43057400,0.0026349116829430877,0.0012470254000777397,0.0023207789223429593,0.002961312316411966
2017-10-11,222.29908992244182,222.7445526123047,222.13314760699538,222.7445526123047,47674300,0.0015696882337069011,0.0011652912795599509,0.002911361911959439,0.0029632534529524138
2017-10-12,222.43008543513866,222.77945587136392,222.17678054039172,222.41261291503906,47065100,-0.001491337372472982,0.0004254086731514549,0.002874505817441417,0.003086469303715058
2017-10-13,222.84938156164074,222.96293297578225,222.41266175664202,222.6834259033203,54800400,0.0012168745532679767,0.001972459808209282,0.003787019399730487,0.0030915913708675275
2017-10-16,222.91054426948924,223.17256550864792,222.56990333095123,222.98040771484375,38221700,0.0013327617503621897,0.0032074767078834735,0.004076600764491489,0.003087956245527401
2017-10-17,222.9279734690156,223.18127840295898,222.70961358067885,223.13760375976562,31561000,0.0007047285578456405,0.0032468562490522604,0.004088614625249003,0.0031557054917334595
2017-10-18,223.5131544794035,223.5568291183193,223.16378402333427,223.35594177246094,40888300,0.000978012033022975,0.004150170343735198,0.0040930611984969605,0.003378876415730423
2017-10-19,222.57863488865067,223.4520745672181,222.1593875746752,223.41712951660156,61903800,0.0002739097248929007,0.004212095239230024,0.004091929651275013,0.0038583144373747417
2017-10-20,224.21196630472966,224.59628187884428,223.3996605089635,224.57005310058594,89176400,0.005147138909727488,0.005238875944248251,0.003909056034714884,0.0037741706676292703
2017-10-23,224.89322883296725,224.9194309537116,223.61798787604818,223.69659423828125,63915300,-0.0038970553483182913,0.005204946891056345,0.003591787254323709,0.003664639720875702
2017-10-24,224.1246056918486,224.32547973958586,223.73154721149646,224.08966064453125,66935900,0.0017555988059953342,0.005193704611334686,0.0036228577792302447,0.0039028749511860325
2017-10-25,223.75776848882185,223.8713199108784,221.85367640356625,222.98040771484375,103715300,-0.0049623326831660175,0.004223414668919171,0.0030007108934242887,0.0036944377159923328
2017-10-26,223.59179742215292,223.86254822529017,223.1463347175475,223.26861572265625,69798000,0.0012916915567211954,0.004265229996249362,0.0034121190528014693,0.0037075205960362344
2017-10-27,224.01104443027998,225.2513403305325,223.2773584004407,225.09410095214844,85562500,0.00814293984995735,0.002632223256572999,0.002314406420855708,0.003302746691410091
2017-10-30,224.01102273054096,224.99801359997798,223.95861849457592,224.25558471679688,54285700,-0.0037321366205022837,0.0010665396379938073,0.001873694565038662,0.0037849880185997407
2017-10-31,224.63121311082153,224.85831595994026,224.308044690315,224.60501098632812,60304800,0.0015569481636967108,0.0014945027907427963,0.002050336161767835,0.003804503101145846
2017-11-01,225.38237007095873,225.7229976666513,224.5351325618353,224.90196228027344,54202700,0.0013212312813976146,0.0015129736152181736,0.0025843175931684437,0.004171929593430017
2017-11-02,224.83209085797372,225.12905712363738,223.76649347870475,224.9893035888672,56449500,0.0003882774186437597,0.0026957365864994014,0.0038252621685880167,0.004240495531811214
2017-11-03,225.14650410247782,225.7841245724056,224.73598644613577,225.74046325683594,59589700,0.00333308522594403,0.00216090121350708,0.003805201730791784,0.004248456989499378
2017-11-06,225.60942075481384,226.2208390901341,225.53955732047456,226.08982849121094,49652600,0.0015464448062953286,0.002045132422268021,0.0038137408735336486,0.004373461622608783
2017-11-07,226.1946689399576,226.52658027431363,225.4260377772938,225.93264770507812,57502200,-0.0006954556498633226,0.0022254623782090558,0.004356471499910635,0.0043616591859992355
2017-11-08,225.75793755793842,226.41301726687485,225.47843048486277,226.31692504882812,50469600,0.0016994043085191383,0.0024133384476880504,0.004354663005413828,0.0043880087126679295
2017-11-09,225.1116255581351,225.68809896409653,223.91499076764975,225.49594116210938,95085500,-0.003634180660604912,0.005064580020518518,0.004167012850687728,0.004358213949803689
2017-11-10,225.11158468854057,225.6007087038398,224.79713258998552,225.42601013183594,59984700,-0.0003101691130068192,0.005282348789949766,0.00417326264610525,0.004352777952015891
2017-11-13,224.74473659867962,225.86273819686548,224.70979155194425,225.63563537597656,50228600,0.0009294749900373134,0.005334141908919098,0.005101530358598854,0.0043503365721188235
2017-11-14,224.83211094747693,225.2164265386195,224.05473683871833,225.1116180419922,61315200,-0.0023251059927075764,0.005824400092843186,0.00497684208846824,0.004272450666725301
2017-11-15,224.14203021059666,224.66609921823314,223.27733367391352,223.9848175048828,80811500,-0.005018088822074473,0.0048333871565098855,0.0047409225337473404,0.004200163202605015
2017-11-16,224.9281424421125,226.25578761229633,224.8844811268868,225.88893127441406,67777000,0.008465153369051353,0.003578120083596736,0.0046325318530020185,0.004185860236512847
2017-11-17,225.53954973835357,225.86271808991955,225.14649129953867,225.22509765625,75756800,-0.0029430877993390824,0.002960168508087356,0.004446106196086037,0.004150761383350065
2017-11-20,225.4697091570141,225.80159381167795,225.22512048211286,225.60943603515625,48075500,0.0017050090145803878,0.004723661419830197,0.004838643363388345,0.004367157868139459
2017-11-21,226.37807207748506,227.26899754044936,225.5745225619716,227.08555603027344,69176800,0.0065215001384905545,0.004662210682081495,0.004569938321989862,0.004261283901517195
2017-11-22,227.0942910420056,227.22530164809308,226.7187184194679,226.88467407226562,45033400,-0.0008850006357191418,0.0050925012071797275,0.004539199950241948,0.004221919370360172
2017-11-24,227.37378827509912,227.51354180063734,227.2340347495609,227.40870666503906,27856500,0.0023070238194844764,0.005787393518620352,0.004695209832620538,0.004242717854223319
2017-11-27,227.4523939944793,227.749360239689,227.09428058415776,227.29518127441406,52274900,-0.00049933768324839,0.00590630325033837,0.004621618648749083,0.004263784813634007
2017-11-28,227.7580990977113,229.62724582071488,227.66200688921438,229.60104370117188,98971700,0.010093679386709643,0.0048688476630383455,0.003726774360212831,0.003765579392006343
2017-11-29,229.7320525704751,230.264864537519,229.01585242326902,229.46128845214844,77512100,-0.0006088726674021257,0.0048469496462849255,0.003699110355000816,0.003749247403738312
2017-11-30,230.3784306347225,232.37858806797493,230.29982427167096,231.47023010253906,127894400,0.008716932083290364,0.002558536088163621,0.0031023351874450386,0.00346588170425961
2017-12-01,231.25190080537664,231.73228197266988,227.7581420461125,230.98985290527344,164390900,-0.0020774868477944504,0.003564680112070442,0.0038764503475221643,0.0036952320785788024
2017-12-04,232.60569136026692,233.03366822283851,230.65791150982508,230.71034240722656,94040600,-0.0012107880179896098,0.003470039013662236,0.004065416423950392,0.0038314747272382285
2017-12-05,229.88059997558594,231.59253434794377,229.749589349815,229.88059997558594,77994500,-0.003602951134642291,0.0019346561707487277,0.004103732607439275,0.0036857358743698186
2017-12-06,229.97664435778418,230.35224365740348,229.4613181737277,229.9242401123047,75898600,0.00018982025870555375,0.0020351630144555322,0.004144928992844327,0.0038147945103349182
2017-12-07,230.64920043945312,230.96362589938755,229.662209431446,230.64920043945312,77218600,0.0031480795983403888,0.003581318280411558,0.004123885854778482,0.0038080731460741197
2017-12-08,231.60122748092607,231.91565291517546,230.61423655354508,231.9069366455078,76563900,0.005438212597012363,0.00452817428962675,0.0039604768615259245,0.003726261596782017
2017-12-11,232.60565185546875,232.6667990126684,231.8807088587994,232.60565185546875,83077500,0.003008382352713551,0.004974747236028945,0.003977468549652185,0.0037945518295582617
2017-12-12,233.3917468808904,233.48783908067503,232.64060175192208,233.01617431640625,85195800,0.0017633304292609502,0.005738254324616846,0.003965000350166787,0.003993875688411822
2017-12-13,233.2607543511489,233.69747410791436,232.9026409519702,232.989990234375,102905400,-0.0001123765479971084,0.0057666807143934955,0.003974164347569004,0.004084493287842887
2017-12-14,233.28699142018422,233.4005428387963,231.98557487973446,232.03797912597656,100666700,-0.004094430877764115,0.0049444367558567175,0.003930706196138406,0.004031609278208313
2017-12-15,233.03968429670263,234.43554878182445,232.9870121871894,233.9702606201172,144610300,0.008292954516264616,0.0037595492129125652,0.003700461544751086,0.004131949381062147
2017-12-18,235.36613793134373,235.80509006221476,235.2607937065766,235.4539337158203,83653600,0.006321267859811324,0.002119481649939334,0.0036978376278352966,0.00411963864998273
2017-12-19,235.69970433667532,235.74358882543072,234.47940476779215,234.54965209960938,82382900,-0.0038479822678267007,0.0012432826824782743,0.003430023920675331,0.003914913778892268
2017-12-20,235.51536577852528,235.56803789071338,234.12828883838594,234.42677307128906,76751500,-0.000524030738165604,0.0014338006001979784,0.003666233874254378,0.004046360230713501
2017-12-21,235.05007482828026,235.6207340227915,234.66379481577025,234.90960693359375,67032300,0.002057518032736384,0.002166874351942537,0.003669108098860898,0.0040457360174913385
2017-12-22,234.92713742476712,234.96226108962753,234.31259385148846,234.84812927246094,78720900,-0.0002617419863281679,0.004080835570508908,0.003555173591066795,0.004050970428717901
2017-12-26,234.44426502174645,234.78666045998,234.30382395075893,234.5671844482422,45244400,-0.0011969991159294468,0.004460334830401693,0.0035960610201715587,0.003981459035535177
2017-12-27,234.73400755302202,235.04127935287949,234.40918731573265,234.68133544921875,57751000,0.0004865268546960581,0.004362097977158022,0.003795535368214315,0.004369989060999439
2017-12-28,235.18175980019154,235.20809585350116,234.7954798239778,235.1641845703125,45116100,0.0020553533895811354,0.004543890692407818,0.0039001694031585796,0.004918568682396464
2017-12-29,235.7435927507426,235.76114118823554,234.08436789215662,234.27748107910156,96007400,-0.0037776985325605086,0.002202193061667462,0.003825888006465096,0.005569163778450409
2018-01-02,235.1378554585482,235.98942359604385,234.751575470931,235.9542999267578,86655700,0.00713191248606838,0.0022236075396990353,0.004120407061561759,0.005489353239124041
2018-01-03,236.12111810246338,237.59601759479307,236.12111810246338,237.44676208496094,90070400,0.006305296808926577,0.003027448071033608,0.0043799328469021894,0.005461751715934067
2018-01-04,238.08759267620826,238.9303730753286,237.50817277946746,238.447509765625,80636400,0.0042057625611281865,0.003657636421604943,0.004390074455473906,0.007625202474322876
2018-01-05,239.2376944978411,240.1594832389474,238.74607026371623,240.03659057617188,83524000,0.006642171189057436,0.0036250520057744848,0.004538941201374399,0.012211351423452785
2018-01-08,239.93994374624884,240.6334954184191,239.65024721010417,240.47547912597656,57319200,0.0018267539965247407,0.004736086556289536,0.00452904185879338,0.013093561652330258
2018-01-09,240.89684071779422,241.64306444039752,240.61590502127254,241.01976013183594,57254000,0.002260795926147399,0.005747968830582263,0.004675828413626433,0.013109488294955571
2018-01-10,240.2647973076733,240.9144645859903,239.59760838310203,240.6510772705078,69574300,-0.0015308501354044709,0.005782359848515547,0.004498319600249451,0.015499077823505732
2018-01-11,241.20410573171674,242.40682983398435,241.0373018410298,242.40682983398438,62361500,0.007269357438648771,0.005473371670085182,0.005077572537313639,0.015858167944296012
2018-01-12,242.67025024306636,244.1538834452127,242.3717392883683,243.9871063232422,90816100,0.006497951278432073,0.005762069087200668,0.005911955307542149,0.016204489895914463
2018-01-16,245.24253818450373,245.89217870480007,242.45957014401458,243.1531219482422,106555100,-0.0034240045941121297,0.004519082177821424,0.006972021041047569,0.016237051539942378
2018-01-17,244.0836722321971,245.8570288429602,243.15309604331574,245.4707489013672,113258800,0.009486414692505498,0.003919969719878756,0.006415977808504724,0.01640601750131075
2018-01-18,245.35672707365885,245.7781040317324,244.56659169423966,245.05824279785156,100728000,-0.0016818830598604143,0.003436758824812226,0.0063946511671329346,0.01672381395378637
2018-01-19,245.63759071344802,246.1731262207031,245.05819750318747,246.17312622070312,140920100,0.004539145532658133,0.005200387937483289,0.009472814742316553,0.016675249157483512
2018-01-22,245.96241956189593,248.1747283935547,245.90972066426502,248.1747283935547,91322400,0.008097994529552196,0.006552645542008234,0.015375018886405634,0.016557424498709183
2018-01-23,248.2186746044083,248.99123474164273,247.89385427205187,248.7015380859375,97084700,0.0021204872332255854,0.008329415715394037,0.017359829656579107,0.016539736516485992
2018-01-24,249.34235578964626,249.93935104203206,247.42853095192575,248.60491943359375,134816100,-0.00038856786232514156,0.008357239085125394,0.01727991818897122,0.016554754460263645
2018-01-25,249.46518587772036,249.5617424508403,247.92006637578538,248.71017456054688,84587300,0.0004232935207310036,0.008324258826358445,0.01989945064752286,0.01703907565046771
2018-01-26,249.54420197136452,251.6336176940361,249.28960231997522,251.58970642089844,107743100,0.011511350560983494,0.008982332353684609,0.02032263739406402,0.017040448663394325
2018-01-29,251.01902586273746,251.45797776056682,249.7636298649049,249.92164611816406,90118300,-0.006652158302799252,0.017831966825714217,0.021677261178150192,0.01718455746859663
2018-01-30,248.09569731750025,249.9743981091749,246.88418540558078,247.35826110839844,131796400,-0.010309717636749692,0.023828431255209764,0.021839480662735455,0.017181249987239005
2018-01-31,248.2098613943564,248.71024642133222,246.41014172914782,247.48118591308594,108364800,0.0004968270333172959,0.02336969457308935,0.022617786367133103,0.01740569173657636
2018-02-01,246.75251295523756,248.4995335490144,246.41011749473475,247.20022583007812,90102500,-0.0011359234713450015,0.025500472523550234,0.023256655822893452,0.017489576673465984
2018-02-02,245.88332200079572,246.0150290240728,241.78352563301817,241.8186492919922,173174800,-0.02201057699733502,0.029064926889983436,0.022289180099129374,0.017099442346396338
2018-02-05,240.06295841780312,242.1699235275304,231.16099533044812,231.70529174804688,294681800,-0.04272179216860699,0.023984218247786675,0.0170455197160274,0.013932484204585507
2018-02-06,228.20245791534228,236.77081290831964,227.11386509923972,236.27040100097656,355026800,0.019510646119622756,0.021821912317866978,0.01611030395795719,0.013286654120776167
2018-02-07,235.7173115220127,239.10600936031682,234.9096277538574,234.98866271972656,167376100,-0.005439646854347612,0.022759972175265198,0.015982047272726906,0.013236279088619149
2018-02-08,235.28710323131492,235.42757111233564,226.13933006721916,226.17445373535156,246449500,-0.03823064855567311,0.005180325633369511,0.008727795658602797,0.009945172396771378
2018-02-09,228.95738632420708,231.42429478550562,222.039510890829,229.57192993164062,283565300,0.014909779897321186,0.006742553726564605,0.008423679210513044,0.009661359169925063
2018-02-12,231.61742570067418,234.409181085586,229.71238881690365,232.9430694580078,143736000,0.014577686044239556,0.00842922067472015,0.00966408195171322,0.009496945887907811
2018-02-13,231.74034719721283,234.06678771243006,231.16092727411035,233.52249145507812,81223600,0.002484308997826356,0.009476535000525905,0.010579454318476924,0.009632928693890597
2018-02-14,232.03880130814662,237.03407715143607,232.030013694971,236.67413330078125,120735700,0.013405834409556195,0.007500793602584965,0.010961446687547864,0.009244786331286283
2018-02-15,238.41245071551432,239.70297096491808,235.95430287347807,239.69418334960938,111200300,0.012679644741823063,0.008783929927368574,0.010169400844965575,0.008827507724676865
2018-02-16,239.07080319233245,241.70451496630102,239.02689192119868,239.7643280029297,160420100,0.00029259947277974585,0.009860305532767913,0.010968792241783772,0.009369299899806166
2018-02-20,238.81625220681488,240.25602779649859,237.47306000010119,238.26316833496094,86369700,-0.006280662154865442,0.011652954215312976,0.010790802556419827,0.009269790432946935
2018-02-21,238.7021616780107,241.17785810812944,236.98147683910005,237.07803344726562,98883700,-0.004986470093219669,0.012645494109943192,0.010625352221491802,0.009206091581275578
2018-02-22,237.99981276687265,239.711709729396,236.7180802507282,237.38526916503906,110511300,0.0012950875611433387,0.014485683927869914,0.010694532230926992,0.01082985923148438
2018-02-23,238.60564728321245,241.1691131591797,238.13157139981496,241.1691131591797,92766400,0.015813972202216853,0.0117267808166815,0.010917899585859855,0.010986897223297595
2018-02-26,242.24016221617225,244.06621842836591,241.65198125307916,243.96963500976562,86491400,0.011545369110086991,0.01170892917900914,0.010345030454947992,0.012496982880793428
2018-02-27,244.15383660522428,244.86496340027736,240.8616970363692,240.92315673828125,99099200,-0.012565739929518276,0.010916698301387735,0.009666128476158577,0.012738199488295866
2018-02-28,242.02061880237406,242.46835850910344,238.1666333695874,238.482666015625,121907800,-0.010181402430897433,0.009697170136362015,0.009145775311739476,0.012607264949500707
2018-03-01,238.2720014755822,239.81712156627023,233.5225361531255,235.01498413085938,176855100,-0.014647354136958344,0.00437922669672129,0.007340024747578973,0.012648938827002855
2018-03-02,233.34685555508847,236.78825077369177,232.4865268440641,236.22637939453125,139083200,0.005141305606160689,0.007143764256957056,0.007301533760851033,0.013412208462789206
2018-03-05,235.04129618469474,239.57128497673156,234.9359251780348,238.9567413330078,97307400,0.011491956966054736,0.007472761967871923,0.008062265198939845,0.013480783163115498
2018-03-06,239.93115891026687,240.01019384890736,238.07000666705412,239.5624542236328,79213200,0.002531615114939367,0.009022799238217534,0.008034874135687368,0.013741952125910959
2018-03-07,237.4028145444429,239.82581139761658,237.2096745902801,239.4746551513672,87063500,-0.00036656480899069447,0.00967110663597759,0.008051109232442046,0.013901090937259254
2018-03-08,240.15066631212258,240.75642231086204,239.15865714072376,240.63352966308594,66901200,0.0048275651156989615,0.009575609504113607,0.010964603188151442,0.014612780720500675
2018-03-09,242.0381197768644,244.82106018066406,241.72206043628228,244.82106018066406,113625300,0.017252424723289465,0.0031309735791597575,0.009591716392279879,0.013982134056583684
2018-03-12,245.11085016588888,245.73415461272276,244.12757500993573,244.51385498046875,71924800,-0.0012556031913408098,0.005675680003121793,0.01449508300016099,0.014605798841993712
2018-03-13,245.67271164185843,246.17312347300873,242.32789873513437,242.93365478515625,91968900,-0.006483593409428689,0.006304458201139453,0.015037473659771254,0.0145896849720943
2018-03-14,243.8905597991625,244.07491217662238,241.1339545863704,241.68701171875,105895100,-0.005144831421290984,0.00624791154534566,0.015060725758961235,0.014751869614234902
2018-03-15,242.1961590473828,242.83701181881128,240.92318753477184,241.42359924316406,83433000,-0.0010904852665716707,0.011664297133298692,0.016093119196541213,0.014754744217609105
2018-03-16,241.94979427346908,242.7342709987508,241.63249597929055,241.6853790283203,100343700,0.0010837298520675173,0.011834110614781533,0.01689825533519559,0.014908090442443142
2018-03-19,240.93620460870457,241.86168501139227,236.7670775944114,238.4153289794922,109208400,-0.013622561116298915,0.020972856834360898,0.017666593194810235,0.014836946142881231
2018-03-20,238.8119932303427,239.45543966554663,238.1421052648597,238.82081604003906,59757300,0.001699314531619622,0.02137933334677659,0.01818671379741457,0.014832524391034838
2018-03-21,238.77674112899192,240.86570282453886,238.150940281105,238.3624725341797,78709600,-0.0019210381326817995,0.021313027307316625,0.018497596872629342,0.014878292248902372
2018-03-22,236.14129640944108,236.98745229628895,232.13081823448522,232.40408325195312,148785900,-0.02531491417927751,0.020349090408746072,0.018122178059363333,0.013828015537850838
2018-03-23,232.844799765795,233.1709209551684,227.25657169813346,227.4504852294922,183534800,-0.021545027394864757,0.020421120758028977,0.016751663620085313,0.012819164972167835
2018-03-26,231.04675454819562,233.95543137042722,228.64928976849006,233.67337036132812,141956100,0.026991719730959884,0.01618834173401628,0.015124617125597326,0.011758719383044972
2018-03-27,234.60762172890932,235.13645231917573,228.1467967301256,229.69810485839844,129941400,-0.017158427937061897,0.014967292199429787,0.014053369391288349,0.011086585079462648
2018-03-28,229.83029701052686,231.49619395397707,227.91760350865525,229.01937866210938,146452300,-0.0029592362008305424,0.01480557626154551,0.014128488529870078,0.01125125446018042
2018-03-29,230.15647280673,233.80556589293712,229.02825585763088,231.9457550048828,111601600,0.012696906740720142,0.017937074828058876,0.013711565967297112,0.010923045009437487
2018-04-02,231.41682631878385,231.9280650176336,224.47124538181424,226.93922424316406,186286300,-0.021821282670800003,0.014424777917081173,0.011291312020961553,0.00979334647390032
2018-04-03,228.17320764889604,230.32387475681935,226.3839259950457,229.847900390625,119956900,0.012735540494212489,0.015004620345131588,0.011124491803689318,0.009422259903058668
2018-04-04,226.30462916904324,233.01222376677336,226.17242152300034,232.30709838867188,123715300,0.010642408782362233,0.014750384623902473,0.010860482707010845,0.00926708502200134
2018-04-05,234.0611514312149,235.0219232354331,232.9770216703882,234.1405029296875,82652600,0.007861178737212232,0.014794487901003989,0.010961364305434292,0.009085340425166802
2018-04-06,232.18373580132868,233.67331128789823,227.40642617564995,228.92247009277344,179521200,-0.022537987352752593,0.008526227970328563,0.0081114310569839,0.007959276756392828
2018-04-09,230.37681089226027,233.43534029483922,229.11638636610888,230.05068969726562,105442900,0.004916286945485819,0.008724140713196079,0.008110159584250456,0.007928821433189388
2018-04-10,232.93290306078362,234.4930340065151,231.79589038705828,233.70855712890625,103529000,0.015775182115840076,0.00729318747693175,0.007921802125400498,0.007139733674824894
2018-04-11,232.22779429217832,234.140488069733,232.1572925076709,232.48341369628906,91140200,-0.005255973202865481,0.005773517099256473,0.00781728695808152,0.007299932302126972
2018-04-12,233.80555112463333,235.33921379794384,233.6292563098291,234.39608764648438,68890500,0.008193483093619202,0.00699819977863908,0.008062135275828494,0.007361071553624431
2018-04-13,235.7005753585113,235.81516428659432,232.70375210342695,233.70855712890625,85079200,-0.002937509890753732,0.008340657806772706,0.007990444985186255,0.007308373973713429
2018-04-16,235.33923954798865,236.39695475492138,234.51952505696408,235.63009643554688,63405300,0.008188330658202984,0.00734249895467124,0.007879272948099264,0.007134480219307917
2018-04-17,237.39285890695663,238.7502533652304,236.88164709474782,238.15089416503906,64682000,0.010641294466376083,0.005949047988815599,0.0068475045680796084,0.0069696655633798765
2018-04-18,238.59159420914054,239.12924752533578,237.86882331629653,238.32717895507812,57303900,0.0007399492569639449,0.006426698155405579,0.0069294154513823035,0.007027213486976466
2018-04-19,237.67498811699375,237.87772447775666,235.97385332498524,237.005126953125,77655900,-0.005562657511629011,0.009303070884351956,0.006855983232443652,0.006896580700320081
2018-04-20,236.9345267583543,237.1548817757553,234.1139717760991,234.99539184570312,99953100,-0.008515868830079062,0.008560584281456975,0.007966407358673204,0.006604211179849643
2018-04-23,235.56838720920786,236.123686276615,233.88487128536516,234.960205078125,65558000,-0.0001497450732545283,0.009228838262883366,0.008047600833298776,0.006760772503512664
2018-04-24,235.98267553861925,236.20303062196353,230.2975036288115,231.79592895507812,112885500,-0.013558791707718577,0.00633547113836528,0.0064729535726254185,0.005891199937526643
